date,tavg,tmin,tmax,prcp,wdir,wspd,pres
8/10/2017,82.9,78.8,91.4,0.268,220,4.3,1008
8/11/2017,82.9,78.8,91.4,0.268,220,4.3,1008
8/12/2017,84,78.8,91.4,0.268,220,3.3,1008.2
8/13/2017,84,78.8,95,0.268,220,4.2,1008.7
8/14/2017,82.9,78.8,89.6,0.268,220,5.3,1008.9
8/15/2017,82.2,78.8,91.4,0.268,220,7,1008.1
8/16/2017,82,78.8,87.8,0.268,245,6,1006.7
8/17/2017,80.4,77,86,0.268,245,7.5,1006.1
8/18/2017,79.3,75.2,86,0.268,265,6.7,1006.9
8/19/2017,82.8,75.2,89.6,0.268,265,4.6,1007.5
8/20/2017,82,77,91.4,0.268,265,7.8,1007
8/21/2017,84,77,91.4,0.268,265,7.2,1005.8
8/22/2017,82.8,77,93.2,0.268,265,9.4,1005.6
8/23/2017,80.4,78.8,89.6,0.268,232,8.9,1006.3
8/24/2017,83.8,75.2,91.4,0.268,256,7.2,1006.7
8/25/2017,82.6,75.2,91.4,0.268,256,8.9,968.8
8/26/2017,80.2,73.4,89.6,0.268,234,5.2,1004.7
8/27/2017,82.4,77,89.6,0.268,234,10.5,1005.4
8/28/2017,82.8,78.8,91.4,0.268,220,6.9,1007.2
8/29/2017,84.6,77,91.4,0.268,209,5.3,1007.8
8/30/2017,82.2,78.8,91.4,0.268,209,4,1008
8/31/2017,85.6,77,93.2,0.268,209,5.2,1008.3
9/1/2017,81.7,77,89.6,0.268,209,4.9,1007.5
9/2/2017,85.6,78.8,93.2,0.268,209,5.8,1007.5
9/3/2017,86.5,80.6,93.2,0.268,209,5.8,1007.4
9/4/2017,84.9,78.8,95,0.268,209,7.8,1007.8
9/5/2017,84.4,77,95,0.268,209,5.9,1008.2
9/6/2017,85.8,78.8,93.2,0.268,209,5.8,1008.1
9/7/2017,85.5,80.6,93.2,0.268,209,5.2,1008.4
9/8/2017,85.8,80.6,93.2,0.268,209,3.2,1008.5
9/9/2017,84.9,78.8,93.2,0.268,209,4.5,1007.8
9/10/2017,83.1,77,93.2,0.268,209,4.7,1008.3
9/11/2017,82.8,77,91.4,0.268,209,4.3,1009
9/12/2017,85.6,77,91.4,0.268,209,3.6,1009
9/13/2017,85.5,80.6,93.2,0.268,209,6.2,1007.1
9/14/2017,82.6,71.6,89.6,0.268,209,7,1005.3
9/15/2017,83.8,80.6,91.4,0.268,209,9.6,1005.1
9/16/2017,81.5,78.8,87.8,0.268,233,6,1008.4
9/17/2017,82.6,77,91.4,0.268,233,5,1007.3
9/18/2017,83.7,73.4,93.2,0.268,233,6.5,1007.3
9/19/2017,81.9,73.4,91.4,0.268,233,5.2,1007.3
9/20/2017,80.4,77,87.8,0.268,233,3.8,1007.3
9/21/2017,80.1,77,86,0.268,233,3.5,1006.5
9/22/2017,79.5,77,87.8,0.268,233,2.7,1007.5
9/23/2017,82,77,87.8,0.268,233,6.6,1008.1
9/24/2017,80.2,78.8,87.8,0.268,233,8.4,1007.5
9/25/2017,82,77,87.8,0.268,240,9.6,1007.4
9/26/2017,84.9,78.8,93.2,0.268,298,5.7,1008.2
9/27/2017,82.6,78.8,91.4,0.268,298,5,1008.1
9/28/2017,81.9,73.4,91.4,0.268,298,4,1007.6
9/29/2017,84.7,77,93.2,0.268,298,4.7,1008.3
9/30/2017,81,73.4,91.4,0.268,298,4.7,1008.5
10/1/2017,82.2,73.4,91.4,0.268,298,4.7,1008.5
10/2/2017,77.7,73.4,80.6,0.268,298,4.6,1007.8
10/3/2017,79,77,84.2,0.268,298,5.8,1008.3
10/4/2017,81.5,75.2,91.4,0.268,298,4.4,1009.3
10/5/2017,83.1,77,91.4,0.268,298,4.2,1008.4
10/6/2017,83.5,75.2,89.6,0.268,298,4.4,1008.4
10/7/2017,81.7,77,91.4,0.268,298,2.9,1007.8
10/8/2017,83.8,77,91.4,0.268,298,4.1,1006.3
10/9/2017,83.1,77,89.6,0.268,298,3.4,1005.3
10/10/2017,85.8,78.8,93.2,0.268,298,4.8,1004.8
10/11/2017,82.6,78.8,89.6,0.268,298,3.3,1006.5
10/12/2017,82,77,87.8,0.268,298,4.8,1005.3
10/13/2017,81.1,77,87.8,0.268,298,4.8,1005.3
10/14/2017,81,77,87.8,0.268,298,4.8,1005.3
10/15/2017,80.2,77,86,0.268,298,7.4,1006.2
10/16/2017,83.8,77,89.6,0.268,298,5.2,1006.6
10/17/2017,79.2,75.2,89.6,0.268,298,4.7,1007.8
10/18/2017,79.3,75.2,87.8,0.268,298,4.3,1008.4
10/19/2017,80.4,75.2,89.6,0.268,298,6,1008.1
10/20/2017,81.3,77,89.6,0.268,19,4.9,1009.5
10/21/2017,80.8,78.8,87.8,0.268,19,5.1,1010
10/22/2017,81.7,78.8,87.8,0.268,19,5.1,1010
10/23/2017,82.2,78.8,87.8,0.268,19,5.1,1010
10/24/2017,80.1,77,87.8,0.268,19,4.3,1011.3
10/25/2017,81.9,75.2,91.4,0.268,19,4.5,1011.7
10/26/2017,81.1,77,87.8,0.268,19,4.1,1010.5
10/27/2017,82.6,77,89.6,0.268,19,5.2,1008.9
10/28/2017,82.9,77,89.6,0.268,19,3.4,1009.3
10/29/2017,82.9,77,91.4,0.268,19,3.9,1009.6
10/30/2017,84,77,89.6,0.268,19,5.2,1008.3
10/31/2017,82,77,89.6,0.268,19,5.2,1008.3
11/1/2017,79.5,77,84.2,0.268,359,4.7,1008.4
11/2/2017,82.2,77,91.4,0.268,359,3.5,1006.9
11/3/2017,83.1,73.4,91.4,0.268,359,5,1006.2
11/4/2017,76.3,73.4,82.4,0.268,359,8.4,1005.4
11/5/2017,79.3,73.4,84.2,0.268,359,4.8,1007.8
11/6/2017,83.7,77,91.4,0.268,359,3,1007.3
11/7/2017,80.6,73.4,91.4,0.268,359,4.7,1007.9
11/8/2017,78.6,73.4,89.6,0.268,359,3.7,1008.2
11/9/2017,80.2,75.2,89.6,0.268,359,4.2,1007.7
11/10/2017,80.4,77,91.4,0.268,359,2.5,1008.2
11/11/2017,83.1,77,91.4,0.268,359,2.5,1008.2
11/12/2017,82,78.8,89.6,0.268,359,4.6,1007.8
11/13/2017,81,77,89.6,0.268,359,4.2,1007.6
11/14/2017,81.3,75.2,91.4,0.268,359,3.4,1008.3
11/15/2017,82.8,77,89.6,0.268,359,4.5,1008.8
11/16/2017,85.3,78.8,93.2,0.268,359,7.6,1009
11/17/2017,84,73.4,93.2,0.268,359,4.9,1007.1
11/18/2017,81.7,73.4,93.2,0.268,359,4.9,1007.1
11/19/2017,75.9,73.4,78.8,0.268,359,6,1007
11/20/2017,81.7,75.2,87.8,0.268,359,7.9,1008.4
11/21/2017,82.9,75.2,91.4,0.268,359,4.5,1008.3
11/22/2017,84,77,91.4,0.268,359,4.7,1007.4
11/23/2017,84.2,77,93.2,0.268,359,3.9,1007.8
11/24/2017,82,75.2,91.4,0.268,359,5.1,1009.5
11/25/2017,84.4,75.2,91.4,0.268,359,5.1,1009.5
11/26/2017,82.8,77,93.2,0.268,359,4.2,1009.3
11/27/2017,83.1,75.2,89.6,0.268,359,5,1007.5
11/28/2017,82.2,77,89.6,0.268,359,5.6,1007.6
11/29/2017,79.3,77,82.4,0.268,359,2.6,1008
11/30/2017,83.1,75.2,91.4,0.268,359,4,1007.3
12/1/2017,83.7,75.2,93.2,0.268,359,4.1,1007.2
12/2/2017,83.1,77,89.6,0.268,359,4.8,1007.6
12/3/2017,83.1,77,91.4,0.268,359,4.1,1008.1
12/4/2017,80.2,77,89.6,0.268,359,3.6,1007.9
12/5/2017,81,77,87.8,0.268,359,2.4,1008.7
12/6/2017,83.1,75.2,89.6,0.268,359,3,1009
12/7/2017,83.1,77,91.4,0.268,359,3.2,1009.3
12/8/2017,81.7,77,93.2,0.268,359,4.3,1010.4
12/9/2017,79.3,71.6,87.8,0.268,359,4.7,1011.1
12/10/2017,79.7,69.8,87.8,0.268,359,4.2,1011.7
12/11/2017,82,71.6,89.6,0.268,359,5.1,1011.3
12/12/2017,81.7,77,89.6,0.268,359,4.3,1011
12/13/2017,82.2,75.2,89.6,0.268,359,4,1010.5
12/14/2017,81,77,87.8,0.268,359,4.8,1010.3
12/15/2017,81.9,75.2,89.6,0.268,359,4,1010.4
12/16/2017,81.1,77,87.8,0.268,359,4,1011
12/17/2017,79.2,73.4,89.6,0.268,359,6.6,1012.4
12/18/2017,76.6,68,86,0.268,359,6.5,1012.9
12/19/2017,75.9,68,82.4,0.268,5,7.4,1012.6
12/20/2017,74.1,69.8,80.6,0.268,5,9.2,1013.9
12/21/2017,75.7,69.8,84.2,0.268,2,11.4,1011.5
12/22/2017,80.1,75.2,91.4,0.268,358,4.8,1008.2
12/23/2017,81.9,75.2,91.4,0.268,358,4.8,1008.2
12/24/2017,81.3,73.4,89.6,0.268,358,7.1,1008.1
12/25/2017,71.2,69.8,78.8,0.268,358,9.3,1007
12/26/2017,80.2,77,87.8,0.268,132,5.6,1009.8
12/27/2017,81.5,77,87.8,0.268,132,5.6,1009.8
12/28/2017,83.5,77,91.4,0.268,132,4.9,1010
12/29/2017,82.6,75.2,91.4,0.268,132,3.9,1010.4
12/30/2017,82.6,73.4,91.4,0.268,132,4.7,1010
12/31/2017,79.2,73.4,87.8,0.268,132,6,1010.3
1/1/2018,79.3,71.6,89.6,0.268,132,4,1008.8
1/2/2018,80.1,71.6,89.6,0.268,132,4,1008.8
1/3/2018,81.7,73.4,89.6,0.268,132,4.4,1007.8
1/4/2018,82.9,75.2,91.4,0.268,132,5,1007.6
1/5/2018,81.3,78.8,86,0.268,132,5.6,1008
1/6/2018,82.6,77,89.6,0.268,132,8.4,1008.4
1/7/2018,83.1,77,89.6,0.268,123,7,1009.9
1/8/2018,82.8,77,89.6,0.268,123,7.5,1010.2
1/9/2018,82.9,77,91.4,0.268,123,5.2,1010.8
1/10/2018,81.7,77,91.4,0.268,123,4,1011.4
1/11/2018,80.2,73.4,89.6,0.268,123,4.3,1011.5
1/12/2018,79,71.6,89.6,0.268,123,6.9,1011.9
1/13/2018,78.4,69.8,86,0.268,123,4.3,1011.5
1/14/2018,79,75.2,86,0.268,123,4.2,1009.5
1/15/2018,80.1,75.2,86,0.268,123,4.2,1009.5
1/16/2018,81,75.2,87.8,0.268,123,3.7,1008.8
1/17/2018,80.8,77,87.8,0.268,123,4,1008.5
1/18/2018,79.9,75.2,89.6,0.268,123,3.4,1008.3
1/19/2018,78.3,75.2,82.4,0.268,123,3.2,1008.1
1/20/2018,82.2,75.2,91.4,0.268,123,3.9,1008.1
1/21/2018,80.8,77,89.6,0.268,123,2.9,1007.5
1/22/2018,80.8,77,86,0.268,123,3.5,1007.2
1/23/2018,81.1,75.2,86,0.268,123,3.5,1007.2
1/24/2018,81.5,75.2,89.6,0.268,123,4.8,1006.8
1/25/2018,81.1,75.2,89.6,0.268,123,4.8,1006.8
1/26/2018,80.8,77,87.8,0.268,123,4.2,1007.1
1/27/2018,82.2,75.2,91.4,0.268,123,4.2,1007.6
1/28/2018,81.1,77,89.6,0.268,123,4.1,1008.2
1/29/2018,80.4,75.2,87.8,0.268,123,4.5,1009.5
1/30/2018,81.7,75.2,91.4,0.268,123,4.7,1009.6
1/31/2018,81,77,89.6,0.268,123,4.7,1010.7
2/1/2018,81.5,77,89.6,0.268,123,4.7,1010.7
2/2/2018,80.8,75.2,87.8,0.268,123,4.7,1011.8
2/3/2018,79.9,73.4,91.4,0.268,123,4.3,1012.1
2/4/2018,78.1,71.6,87.8,0.268,123,4.4,1012.8
2/5/2018,77.2,68,87.8,0.268,123,3.7,1014.1
2/6/2018,76.8,66.2,86,0.268,123,4.2,1013.3
2/7/2018,76.5,69.8,86,0.268,123,3.9,1012.7
2/8/2018,77.5,69.8,84.2,0.268,123,6.6,1012.2
2/9/2018,78.3,71.6,87.8,0.268,123,5.8,1011.3
2/10/2018,78.4,73.4,87.8,0.268,123,5.9,1012.4
2/11/2018,78.8,73.4,87.8,0.268,123,4.1,1012.9
2/12/2018,80.4,71.6,91.4,0.268,123,4.8,1013.9
2/13/2018,79.3,69.8,89.6,0.268,123,5.2,1014.3
2/14/2018,79.9,69.8,89.6,0.268,123,4.9,1014.1
2/15/2018,80.8,73.4,89.6,0.268,123,5.9,1012.9
2/16/2018,81.7,77,91.4,0.268,123,6,1011.2
2/17/2018,80.4,75.2,89.6,0.268,123,5.7,1010
2/18/2018,82,73.4,91.4,0.268,123,6.9,1010
2/19/2018,83.7,77,93.2,0.268,123,8.7,1009.8
2/20/2018,83.1,77,95,0.268,123,7.6,1009.4
2/21/2018,84,75.2,93.2,0.268,123,7.9,1008.5
2/22/2018,83.7,77,93.2,0.268,146,5.7,1008.5
2/23/2018,84,73.4,95,0.268,146,6.8,1009.9
2/24/2018,84.7,73.4,96.8,0.268,146,7.3,1011.5
2/25/2018,83.7,75.2,93.2,0.268,146,6.3,1010.4
2/26/2018,81.9,75.2,91.4,0.268,146,5.7,1009.8
2/27/2018,83.1,75.2,95,0.268,146,4.9,1009.5
2/28/2018,84.2,75.2,93.2,0.268,146,5,1009
3/1/2018,83.8,78.8,93.2,0.268,146,8.3,1008.6
3/2/2018,83.7,78.8,91.4,0.268,150,7.3,1008.5
3/3/2018,82,78.8,87.8,0.268,150,7.6,1008.3
3/4/2018,84.6,77,93.2,0.268,125,6,1008.8
3/5/2018,84.7,78.8,93.2,0.268,125,7.8,1009
3/6/2018,84.6,78.8,91.4,0.268,125,7.4,1009.5
3/7/2018,85.6,78.8,98.6,0.268,125,8,1009.1
3/8/2018,85.5,75.2,98.6,0.268,125,7.8,1009.1
3/9/2018,84,73.4,95,0.268,141,4.7,1009.5
3/10/2018,83.5,75.2,93.2,0.268,141,4.2,1010.5
3/11/2018,84,75.2,93.2,0.268,141,5,1010.6
3/12/2018,84.4,75.2,95,0.268,141,5.5,1010.6
3/13/2018,83.8,77,93.2,0.268,141,6.6,1010.4
3/14/2018,83.5,78.8,93.2,0.268,141,8.7,1009.9
3/15/2018,84.4,78.8,93.2,0.268,141,8.6,1010
3/16/2018,84,78.8,93.2,0.268,131,9,1010.3
3/17/2018,84.7,78.8,93.2,0.268,129,9.8,1009.9
3/18/2018,84.9,78.8,95,0.268,131,9.5,1010.4
3/19/2018,84.7,78.8,95,0.268,144,7.6,1009.5
3/20/2018,84.7,78.8,95,0.268,144,7.4,1009
3/21/2018,84.9,78.8,95,0.268,144,6.8,1009.2
3/22/2018,83.1,78.8,91.4,0.268,144,6.3,1008
3/23/2018,84.4,75.2,93.2,0.268,144,5.4,1009.1
3/24/2018,84.9,73.4,95,0.268,144,5.7,1010.5
3/25/2018,85.3,78.8,93.2,0.268,144,7,1011.6
3/26/2018,84.7,77,95,0.268,144,5.8,1010.3
3/27/2018,83.8,75.2,93.2,0.268,144,5.5,1010.3
3/28/2018,83.1,77,95,0.268,144,6.3,1009.8
3/29/2018,83.5,78.8,91.4,0.268,144,7.4,1009.9
3/30/2018,83.1,78.8,91.4,0.268,144,7.5,1009.7
3/31/2018,81,77,89.6,0.268,151,5.3,1009.3
4/1/2018,82.6,75.2,91.4,0.268,151,4.8,1009.2
4/2/2018,83.7,77,91.4,0.268,151,5.4,1009.3
4/3/2018,82.9,78.8,91.4,0.268,151,6.6,1009.3
4/4/2018,83.5,78.8,93.2,0.268,151,8.8,1008.5
4/5/2018,84,78.8,89.6,0.268,143,7.5,1007.8
4/6/2018,84.4,78.8,91.4,0.268,147,8.5,1008.3
4/7/2018,86.2,80.6,91.4,0.268,144,4.4,1010.7
4/8/2018,83.8,80.6,91.4,0.268,144,4.4,1010.7
4/9/2018,87.6,75.2,96.8,0.268,144,5.8,1009.9
4/10/2018,86.5,82.4,95,0.268,144,7.6,1009.3
4/11/2018,86.4,80.6,95,0.268,144,9.6,1008.3
4/12/2018,86.2,80.6,96.8,0.268,144,8.3,1008.3
4/13/2018,86.2,80.6,95,0.268,151,8.5,1008.7
4/14/2018,87.1,80.6,96.8,0.268,151,8.9,1007.6
4/15/2018,86.4,82.4,95,0.268,138,7.5,1008
4/16/2018,87.1,80.6,96.8,0.268,138,8,1008.9
4/17/2018,86.7,80.6,96.8,0.268,138,6,1010
4/18/2018,85.5,78.8,93.2,0.268,138,5.6,1009.7
4/19/2018,86,80.6,93.2,0.268,138,8.3,1008.9
4/20/2018,86.5,80.6,95,0.268,138,9.1,1008.6
4/21/2018,85.6,80.6,95,0.268,157,8.6,1008.6
4/22/2018,86.5,80.6,95,0.268,157,7.3,1008.2
4/23/2018,85.5,80.6,95,0.268,120,6.2,1007.4
4/24/2018,86.7,82.4,95,0.268,120,5.7,1007.8
4/25/2018,87.4,80.6,96.8,0.268,120,5.6,1007.7
4/26/2018,87.6,82.4,96.8,0.268,120,7.8,1008.5
4/27/2018,87.1,82.4,95,0.268,120,8.5,1009.7
4/28/2018,87.3,82.4,96.8,0.268,123,10.8,1009
4/29/2018,85.3,80.6,93.2,0.268,123,7.6,1009.3
4/30/2018,84,78.8,93.2,0.268,124,5.5,1009.8
5/1/2018,85.5,78.8,95,0.268,124,6.3,1009.8
5/2/2018,87.1,75.2,95,0.268,132,5.1,1010.3
5/3/2018,85.8,82.4,93.2,0.268,132,5.5,1010.3
5/4/2018,80.8,77,91.4,0.268,132,4.5,1010.3
5/5/2018,85.3,77,91.4,0.268,132,5.4,1009.3
5/6/2018,83.5,78.8,95,0.268,132,4.1,1009.3
5/7/2018,83.5,78.8,93.2,0.268,132,4.5,1009.3
5/8/2018,82.6,75.2,95,0.268,132,4.9,1009.3
5/9/2018,82.9,77,93.2,0.268,132,4.1,1009.3
5/10/2018,86,77,95,0.268,132,3.9,1009.6
5/11/2018,84.9,78.8,91.4,0.268,132,4.3,1009.3
5/12/2018,86.9,78.8,95,0.268,132,5.7,1008.7
5/13/2018,84.7,80.6,93.2,0.268,132,5.3,1008.9
5/14/2018,86.7,77,96.8,0.268,132,5.2,1007
5/15/2018,86.5,82.4,95,0.268,132,6.4,1007
5/16/2018,87.4,80.6,95,0.268,132,7.1,1007
5/17/2018,86.2,80.6,95,0.268,246,3.9,1006.4
5/18/2018,84.7,77,96.8,0.268,246,3.9,1006.4
5/19/2018,82.8,73.4,95,0.268,246,3.5,1006.7
5/20/2018,80.8,75.2,91.4,0.268,246,3.8,1006.7
5/21/2018,83.5,77,93.2,0.268,246,3.9,1007.9
5/22/2018,80.8,78.8,89.6,0.268,246,3.7,1007.9
5/23/2018,84,77,93.2,0.268,246,5.1,1007.9
5/24/2018,81.1,77,95,0.268,246,4,1007.5
5/25/2018,86.2,77,95,0.268,246,4,1007.5
5/26/2018,82.9,78.8,95,0.268,246,4,1007.9
5/27/2018,83.3,77,95,0.268,246,3.9,1008.2
5/28/2018,84.6,77,95,0.268,246,3.6,1008.7
5/29/2018,82,78.8,93.2,0.268,246,3.9,1008.7
5/30/2018,86.7,77,93.2,0.268,246,6.2,1008.1
5/31/2018,83.1,77,91.4,0.268,246,4.6,1008.4
6/1/2018,82.9,75.2,91.4,0.268,246,4.8,1008.3
6/2/2018,77.7,75.2,84.2,0.268,246,4.8,1008.1
6/3/2018,81.3,75.2,86,0.268,246,5.7,1006.1
6/4/2018,82.6,78.8,89.6,0.268,246,5.8,1006
6/5/2018,83.1,78.8,91.4,0.268,246,8.2,1007.4
6/6/2018,82.9,78.8,91.4,0.268,246,6.8,1007.7
6/7/2018,83.7,78.8,93.2,0.268,246,9,1006.9
6/8/2018,81.9,78.8,87.8,0.268,246,9.9,1006.8
6/9/2018,81.1,75.2,89.6,0.268,246,8.3,1007.5
6/10/2018,83.7,78.8,89.6,0.268,246,7.7,1008.5
